argn: 2
-------------------- beg ---------------------
     0 io_demo(33657):->SystemTap[1]
 69765 io_demo(33657):     ->uct_iface_mp_obj_init[510]
 69767 io_demo(33657):      ->uct_ib_iface_recv_desc_init[510]
 69770 io_demo(33657):      <-uct_ib_iface_recv_desc_init[510]cost=2us 
 69771 io_demo(33657):     <-uct_iface_mp_obj_init[510]cost=6us 
 69773 io_demo(33657):     ->uct_iface_mp_obj_init[511]
 69776 io_demo(33657):      ->uct_ib_iface_recv_desc_init[511]
 69779 io_demo(33657):      <-uct_ib_iface_recv_desc_init[511]cost=2us 
 69780 io_demo(33657):     <-uct_iface_mp_obj_init[511]cost=6us 
 69781 io_demo(33657):     ->uct_iface_mp_obj_init[512]
 69784 io_demo(33657):      ->uct_ib_iface_recv_desc_init[512]
 69787 io_demo(33657):      <-uct_ib_iface_recv_desc_init[512]cost=2us 
 69788 io_demo(33657):     <-uct_iface_mp_obj_init[512]cost=6us 
 69790 io_demo(33657):     ->uct_iface_mp_obj_init[513]
 69792 io_demo(33657):      ->uct_ib_iface_recv_desc_init[513]
 69795 io_demo(33657):      <-uct_ib_iface_recv_desc_init[513]cost=2us 
 69797 io_demo(33657):     <-uct_iface_mp_obj_init[513]cost=6us 
 69798 io_demo(33657):     ->uct_iface_mp_obj_init[514]
 69801 io_demo(33657):      ->uct_ib_iface_recv_desc_init[514]
 69803 io_demo(33657):      <-uct_ib_iface_recv_desc_init[514]cost=2us 
 69805 io_demo(33657):     <-uct_iface_mp_obj_init[514]cost=6us 
 69806 io_demo(33657):     ->uct_iface_mp_obj_init[515]
 69809 io_demo(33657):      ->uct_ib_iface_recv_desc_init[515]
 69812 io_demo(33657):      <-uct_ib_iface_recv_desc_init[515]cost=2us 
 69813 io_demo(33657):     <-uct_iface_mp_obj_init[515]cost=6us 
 69814 io_demo(33657):     ->uct_iface_mp_obj_init[516]
 69817 io_demo(33657):      ->uct_ib_iface_recv_desc_init[516]
 69820 io_demo(33657):      <-uct_ib_iface_recv_desc_init[516]cost=2us 
 69821 io_demo(33657):     <-uct_iface_mp_obj_init[516]cost=6us 
 69823 io_demo(33657):     ->uct_iface_mp_obj_init[517]
 69825 io_demo(33657):      ->uct_ib_iface_recv_desc_init[517]
 69828 io_demo(33657):      <-uct_ib_iface_recv_desc_init[517]cost=2us 
 69829 io_demo(33657):     <-uct_iface_mp_obj_init[517]cost=6us 
 69831 io_demo(33657):     ->uct_iface_mp_obj_init[518]
 69833 io_demo(33657):      ->uct_ib_iface_recv_desc_init[518]
 69836 io_demo(33657):      <-uct_ib_iface_recv_desc_init[518]cost=2us 
 69837 io_demo(33657):     <-uct_iface_mp_obj_init[518]cost=6us 
 69839 io_demo(33657):     ->uct_iface_mp_obj_init[519]
 69842 io_demo(33657):      ->uct_ib_iface_recv_desc_init[519]
 69844 io_demo(33657):      <-uct_ib_iface_recv_desc_init[519]cost=2us 
 69846 io_demo(33657):     <-uct_iface_mp_obj_init[519]cost=6us 
 69847 io_demo(33657):     ->uct_iface_mp_obj_init[520]
 69850 io_demo(33657):      ->uct_ib_iface_recv_desc_init[520]
 69853 io_demo(33657):      <-uct_ib_iface_recv_desc_init[520]cost=2us 
 69854 io_demo(33657):     <-uct_iface_mp_obj_init[520]cost=6us 
 69855 io_demo(33657):     ->uct_iface_mp_obj_init[521]
 69858 io_demo(33657):      ->uct_ib_iface_recv_desc_init[521]
 69861 io_demo(33657):      <-uct_ib_iface_recv_desc_init[521]cost=2us 
 69862 io_demo(33657):     <-uct_iface_mp_obj_init[521]cost=6us 
 69863 io_demo(33657):     ->uct_iface_mp_obj_init[522]
 69866 io_demo(33657):      ->uct_ib_iface_recv_desc_init[522]
 69869 io_demo(33657):      <-uct_ib_iface_recv_desc_init[522]cost=2us 
 69870 io_demo(33657):     <-uct_iface_mp_obj_init[522]cost=6us 
 69872 io_demo(33657):     ->uct_iface_mp_obj_init[523]
 69874 io_demo(33657):      ->uct_ib_iface_recv_desc_init[523]
 69877 io_demo(33657):      <-uct_ib_iface_recv_desc_init[523]cost=2us 
 69878 io_demo(33657):     <-uct_iface_mp_obj_init[523]cost=6us 
 69880 io_demo(33657):     ->uct_iface_mp_obj_init[524]
 69883 io_demo(33657):      ->uct_ib_iface_recv_desc_init[524]
 69885 io_demo(33657):      <-uct_ib_iface_recv_desc_init[524]cost=2us 
 69887 io_demo(33657):     <-uct_iface_mp_obj_init[524]cost=7us 
 69888 io_demo(33657):     ->uct_iface_mp_obj_init[525]
 69891 io_demo(33657):      ->uct_ib_iface_recv_desc_init[525]
 69894 io_demo(33657):      <-uct_ib_iface_recv_desc_init[525]cost=2us 
 69895 io_demo(33657):     <-uct_iface_mp_obj_init[525]cost=6us 
 69896 io_demo(33657):     ->uct_iface_mp_obj_init[526]
 69899 io_demo(33657):      ->uct_ib_iface_recv_desc_init[526]
 69902 io_demo(33657):      <-uct_ib_iface_recv_desc_init[526]cost=2us 
 69903 io_demo(33657):     <-uct_iface_mp_obj_init[526]cost=6us 
 69905 io_demo(33657):     ->uct_iface_mp_obj_init[527]
 69907 io_demo(33657):      ->uct_ib_iface_recv_desc_init[527]
 69910 io_demo(33657):      <-uct_ib_iface_recv_desc_init[527]cost=2us 
 69912 io_demo(33657):     <-uct_iface_mp_obj_init[527]cost=6us 
 69913 io_demo(33657):     ->uct_iface_mp_obj_init[528]
 69916 io_demo(33657):      ->uct_ib_iface_recv_desc_init[528]
 69918 io_demo(33657):      <-uct_ib_iface_recv_desc_init[528]cost=2us 
 69920 io_demo(33657):     <-uct_iface_mp_obj_init[528]cost=6us 
 69921 io_demo(33657):     ->uct_iface_mp_obj_init[529]
 69924 io_demo(33657):      ->uct_ib_iface_recv_desc_init[529]
 69927 io_demo(33657):      <-uct_ib_iface_recv_desc_init[529]cost=3us 
 69928 io_demo(33657):     <-uct_iface_mp_obj_init[529]cost=6us 
 69930 io_demo(33657):     ->uct_iface_mp_obj_init[530]
 69932 io_demo(33657):      ->uct_ib_iface_recv_desc_init[530]
 69935 io_demo(33657):      <-uct_ib_iface_recv_desc_init[530]cost=2us 
 69936 io_demo(33657):     <-uct_iface_mp_obj_init[530]cost=6us 
 69938 io_demo(33657):     ->uct_iface_mp_obj_init[531]
 69940 io_demo(33657):      ->uct_ib_iface_recv_desc_init[531]
 69943 io_demo(33657):      <-uct_ib_iface_recv_desc_init[531]cost=2us 
 69944 io_demo(33657):     <-uct_iface_mp_obj_init[531]cost=6us 
 69946 io_demo(33657):     ->uct_iface_mp_obj_init[532]
 69949 io_demo(33657):      ->uct_ib_iface_recv_desc_init[532]
 69951 io_demo(33657):      <-uct_ib_iface_recv_desc_init[532]cost=2us 
 69953 io_demo(33657):     <-uct_iface_mp_obj_init[532]cost=6us 
 69954 io_demo(33657):     ->uct_iface_mp_obj_init[533]
 69957 io_demo(33657):      ->uct_ib_iface_recv_desc_init[533]
 69959 io_demo(33657):      <-uct_ib_iface_recv_desc_init[533]cost=2us 
 69961 io_demo(33657):     <-uct_iface_mp_obj_init[533]cost=6us 
 69962 io_demo(33657):     ->uct_iface_mp_obj_init[534]
 69965 io_demo(33657):      ->uct_ib_iface_recv_desc_init[534]
 69968 io_demo(33657):      <-uct_ib_iface_recv_desc_init[534]cost=2us 
 69969 io_demo(33657):     <-uct_iface_mp_obj_init[534]cost=6us 
 69970 io_demo(33657):     ->uct_iface_mp_obj_init[535]
 69973 io_demo(33657):      ->uct_ib_iface_recv_desc_init[535]
 69976 io_demo(33657):      <-uct_ib_iface_recv_desc_init[535]cost=2us 
 69977 io_demo(33657):     <-uct_iface_mp_obj_init[535]cost=6us 
 69978 io_demo(33657):     ->uct_iface_mp_obj_init[536]
 69981 io_demo(33657):      ->uct_ib_iface_recv_desc_init[536]
 69984 io_demo(33657):      <-uct_ib_iface_recv_desc_init[536]cost=2us 
 69985 io_demo(33657):     <-uct_iface_mp_obj_init[536]cost=6us 
 69987 io_demo(33657):     ->uct_iface_mp_obj_init[537]
 69989 io_demo(33657):      ->uct_ib_iface_recv_desc_init[537]
 69992 io_demo(33657):      <-uct_ib_iface_recv_desc_init[537]cost=2us 
 69993 io_demo(33657):     <-uct_iface_mp_obj_init[537]cost=6us 
 69995 io_demo(33657):     ->uct_iface_mp_obj_init[538]
 69997 io_demo(33657):      ->uct_ib_iface_recv_desc_init[538]
 70000 io_demo(33657):      <-uct_ib_iface_recv_desc_init[538]cost=2us 
 70002 io_demo(33657):     <-uct_iface_mp_obj_init[538]cost=6us 
 70003 io_demo(33657):     ->uct_iface_mp_obj_init[539]
 70006 io_demo(33657):      ->uct_ib_iface_recv_desc_init[539]
 70009 io_demo(33657):      <-uct_ib_iface_recv_desc_init[539]cost=2us 
 70010 io_demo(33657):     <-uct_iface_mp_obj_init[539]cost=7us 
 70011 io_demo(33657):     ->uct_iface_mp_obj_init[540]
 70014 io_demo(33657):      ->uct_ib_iface_recv_desc_init[540]
 70017 io_demo(33657):      <-uct_ib_iface_recv_desc_init[540]cost=2us 
 70018 io_demo(33657):     <-uct_iface_mp_obj_init[540]cost=6us 
 70019 io_demo(33657):     ->uct_iface_mp_obj_init[541]
 70022 io_demo(33657):      ->uct_ib_iface_recv_desc_init[541]
 70025 io_demo(33657):      <-uct_ib_iface_recv_desc_init[541]cost=2us 
 70026 io_demo(33657):     <-uct_iface_mp_obj_init[541]cost=6us 
 70028 io_demo(33657):     ->uct_iface_mp_obj_init[542]
 70030 io_demo(33657):      ->uct_ib_iface_recv_desc_init[542]
 70033 io_demo(33657):      <-uct_ib_iface_recv_desc_init[542]cost=2us 
 70034 io_demo(33657):     <-uct_iface_mp_obj_init[542]cost=6us 
 70036 io_demo(33657):     ->uct_iface_mp_obj_init[543]
 70039 io_demo(33657):      ->uct_ib_iface_recv_desc_init[543]
 70042 io_demo(33657):      <-uct_ib_iface_recv_desc_init[543]cost=2us 
 70043 io_demo(33657):     <-uct_iface_mp_obj_init[543]cost=7us 
 70045 io_demo(33657):     ->uct_iface_mp_obj_init[544]
 70047 io_demo(33657):      ->uct_ib_iface_recv_desc_init[544]
 70050 io_demo(33657):      <-uct_ib_iface_recv_desc_init[544]cost=2us 
 70051 io_demo(33657):     <-uct_iface_mp_obj_init[544]cost=6us 
 70053 io_demo(33657):     ->uct_iface_mp_obj_init[545]
 70055 io_demo(33657):      ->uct_ib_iface_recv_desc_init[545]
 70058 io_demo(33657):      <-uct_ib_iface_recv_desc_init[545]cost=2us 
 70059 io_demo(33657):     <-uct_iface_mp_obj_init[545]cost=6us 
 70061 io_demo(33657):     ->uct_iface_mp_obj_init[546]
 70064 io_demo(33657):      ->uct_ib_iface_recv_desc_init[546]
 70066 io_demo(33657):      <-uct_ib_iface_recv_desc_init[546]cost=2us 
 70068 io_demo(33657):     <-uct_iface_mp_obj_init[546]cost=6us 
 70069 io_demo(33657):     ->uct_iface_mp_obj_init[547]
 70072 io_demo(33657):      ->uct_ib_iface_recv_desc_init[547]
 70074 io_demo(33657):      <-uct_ib_iface_recv_desc_init[547]cost=2us 
 70076 io_demo(33657):     <-uct_iface_mp_obj_init[547]cost=6us 
 70077 io_demo(33657):     ->uct_iface_mp_obj_init[548]
 70080 io_demo(33657):      ->uct_ib_iface_recv_desc_init[548]
 70083 io_demo(33657):      <-uct_ib_iface_recv_desc_init[548]cost=3us 
 70084 io_demo(33657):     <-uct_iface_mp_obj_init[548]cost=6us 
 70086 io_demo(33657):     ->uct_iface_mp_obj_init[549]
 70088 io_demo(33657):      ->uct_ib_iface_recv_desc_init[549]
 70091 io_demo(33657):      <-uct_ib_iface_recv_desc_init[549]cost=2us 
 70092 io_demo(33657):     <-uct_iface_mp_obj_init[549]cost=6us 
 70094 io_demo(33657):     ->uct_iface_mp_obj_init[550]
 70096 io_demo(33657):      ->uct_ib_iface_recv_desc_init[550]
 70099 io_demo(33657):      <-uct_ib_iface_recv_desc_init[550]cost=2us 
 70100 io_demo(33657):     <-uct_iface_mp_obj_init[550]cost=6us 
 70102 io_demo(33657):     ->uct_iface_mp_obj_init[551]
 70105 io_demo(33657):      ->uct_ib_iface_recv_desc_init[551]
 70107 io_demo(33657):      <-uct_ib_iface_recv_desc_init[551]cost=2us 
 70109 io_demo(33657):     <-uct_iface_mp_obj_init[551]cost=6us 
 70110 io_demo(33657):     ->uct_iface_mp_obj_init[552]
 70113 io_demo(33657):      ->uct_ib_iface_recv_desc_init[552]
 70116 io_demo(33657):      <-uct_ib_iface_recv_desc_init[552]cost=2us 
 70117 io_demo(33657):     <-uct_iface_mp_obj_init[552]cost=6us 
 70118 io_demo(33657):     ->uct_iface_mp_obj_init[553]
 70121 io_demo(33657):      ->uct_ib_iface_recv_desc_init[553]
 70124 io_demo(33657):      <-uct_ib_iface_recv_desc_init[553]cost=2us 
 70125 io_demo(33657):     <-uct_iface_mp_obj_init[553]cost=6us 
 70126 io_demo(33657):     ->uct_iface_mp_obj_init[554]
 70129 io_demo(33657):      ->uct_ib_iface_recv_desc_init[554]
 70132 io_demo(33657):      <-uct_ib_iface_recv_desc_init[554]cost=2us 
 70134 io_demo(33657):     <-uct_iface_mp_obj_init[554]cost=7us 
 70136 io_demo(33657):     ->uct_iface_mp_obj_init[555]
 70138 io_demo(33657):      ->uct_ib_iface_recv_desc_init[555]
 70141 io_demo(33657):      <-uct_ib_iface_recv_desc_init[555]cost=2us 
 70142 io_demo(33657):     <-uct_iface_mp_obj_init[555]cost=6us 
 70144 io_demo(33657):     ->uct_iface_mp_obj_init[556]
 70147 io_demo(33657):      ->uct_ib_iface_recv_desc_init[556]
 70150 io_demo(33657):      <-uct_ib_iface_recv_desc_init[556]cost=2us 
 70151 io_demo(33657):     <-uct_iface_mp_obj_init[556]cost=7us 
 70152 io_demo(33657):     ->uct_iface_mp_obj_init[557]
 70155 io_demo(33657):      ->uct_ib_iface_recv_desc_init[557]
 70158 io_demo(33657):      <-uct_ib_iface_recv_desc_init[557]cost=3us 
 70159 io_demo(33657):     <-uct_iface_mp_obj_init[557]cost=6us 
 70161 io_demo(33657):     ->uct_iface_mp_obj_init[558]
 70163 io_demo(33657):      ->uct_ib_iface_recv_desc_init[558]
 70166 io_demo(33657):      <-uct_ib_iface_recv_desc_init[558]cost=2us 
 70167 io_demo(33657):     <-uct_iface_mp_obj_init[558]cost=6us 
 70169 io_demo(33657):     ->uct_iface_mp_obj_init[559]
 70172 io_demo(33657):      ->uct_ib_iface_recv_desc_init[559]
 70175 io_demo(33657):      <-uct_ib_iface_recv_desc_init[559]cost=2us 
 70176 io_demo(33657):     <-uct_iface_mp_obj_init[559]cost=7us 
 70177 io_demo(33657):     ->uct_iface_mp_obj_init[560]
 70180 io_demo(33657):      ->uct_ib_iface_recv_desc_init[560]
 70183 io_demo(33657):      <-uct_ib_iface_recv_desc_init[560]cost=2us 
 70184 io_demo(33657):     <-uct_iface_mp_obj_init[560]cost=6us 
 70186 io_demo(33657):     ->uct_iface_mp_obj_init[561]
 70188 io_demo(33657):      ->uct_ib_iface_recv_desc_init[561]
 70191 io_demo(33657):      <-uct_ib_iface_recv_desc_init[561]cost=2us 
 70192 io_demo(33657):     <-uct_iface_mp_obj_init[561]cost=6us 
 70194 io_demo(33657):     ->uct_iface_mp_obj_init[562]
 70196 io_demo(33657):      ->uct_ib_iface_recv_desc_init[562]
 70199 io_demo(33657):      <-uct_ib_iface_recv_desc_init[562]cost=2us 
 70200 io_demo(33657):     <-uct_iface_mp_obj_init[562]cost=6us 
 70202 io_demo(33657):     ->uct_iface_mp_obj_init[563]
 70205 io_demo(33657):      ->uct_ib_iface_recv_desc_init[563]
 70207 io_demo(33657):      <-uct_ib_iface_recv_desc_init[563]cost=2us 
 70209 io_demo(33657):     <-uct_iface_mp_obj_init[563]cost=6us 
 70210 io_demo(33657):     ->uct_iface_mp_obj_init[564]
 70213 io_demo(33657):      ->uct_ib_iface_recv_desc_init[564]
 70216 io_demo(33657):      <-uct_ib_iface_recv_desc_init[564]cost=2us 
 70217 io_demo(33657):     <-uct_iface_mp_obj_init[564]cost=6us 
 70218 io_demo(33657):     ->uct_iface_mp_obj_init[565]
 70221 io_demo(33657):      ->uct_ib_iface_recv_desc_init[565]
 70224 io_demo(33657):      <-uct_ib_iface_recv_desc_init[565]cost=2us 
 70225 io_demo(33657):     <-uct_iface_mp_obj_init[565]cost=6us 
 70226 io_demo(33657):     ->uct_iface_mp_obj_init[566]
 70229 io_demo(33657):      ->uct_ib_iface_recv_desc_init[566]
 70232 io_demo(33657):      <-uct_ib_iface_recv_desc_init[566]cost=2us 
 70233 io_demo(33657):     <-uct_iface_mp_obj_init[566]cost=6us 
 70235 io_demo(33657):     ->uct_iface_mp_obj_init[567]
 70237 io_demo(33657):      ->uct_ib_iface_recv_desc_init[567]
 70240 io_demo(33657):      <-uct_ib_iface_recv_desc_init[567]cost=2us 
 70241 io_demo(33657):     <-uct_iface_mp_obj_init[567]cost=6us 
 70243 io_demo(33657):     ->uct_iface_mp_obj_init[568]
 70245 io_demo(33657):      ->uct_ib_iface_recv_desc_init[568]
 70248 io_demo(33657):      <-uct_ib_iface_recv_desc_init[568]cost=2us 
 70249 io_demo(33657):     <-uct_iface_mp_obj_init[568]cost=6us 
 70251 io_demo(33657):     ->uct_iface_mp_obj_init[569]
 70253 io_demo(33657):      ->uct_ib_iface_recv_desc_init[569]
 70256 io_demo(33657):      <-uct_ib_iface_recv_desc_init[569]cost=2us 
 70257 io_demo(33657):     <-uct_iface_mp_obj_init[569]cost=6us 
 70259 io_demo(33657):     ->uct_iface_mp_obj_init[570]
 70262 io_demo(33657):      ->uct_ib_iface_recv_desc_init[570]
 70264 io_demo(33657):      <-uct_ib_iface_recv_desc_init[570]cost=2us 
 70266 io_demo(33657):     <-uct_iface_mp_obj_init[570]cost=7us 
 70267 io_demo(33657):     ->uct_iface_mp_obj_init[571]
 70270 io_demo(33657):      ->uct_ib_iface_recv_desc_init[571]
 70273 io_demo(33657):      <-uct_ib_iface_recv_desc_init[571]cost=2us 
 70274 io_demo(33657):     <-uct_iface_mp_obj_init[571]cost=6us 
 70275 io_demo(33657):     ->uct_iface_mp_obj_init[572]
 70278 io_demo(33657):      ->uct_ib_iface_recv_desc_init[572]
 70281 io_demo(33657):      <-uct_ib_iface_recv_desc_init[572]cost=2us 
 70282 io_demo(33657):     <-uct_iface_mp_obj_init[572]cost=6us 
 70283 io_demo(33657):     ->uct_iface_mp_obj_init[573]
 70286 io_demo(33657):      ->uct_ib_iface_recv_desc_init[573]
 70289 io_demo(33657):      <-uct_ib_iface_recv_desc_init[573]cost=2us 
 70290 io_demo(33657):     <-uct_iface_mp_obj_init[573]cost=6us 
 70292 io_demo(33657):     ->uct_iface_mp_obj_init[574]
 70294 io_demo(33657):      ->uct_ib_iface_recv_desc_init[574]
 70297 io_demo(33657):      <-uct_ib_iface_recv_desc_init[574]cost=2us 
 70298 io_demo(33657):     <-uct_iface_mp_obj_init[574]cost=6us 
 70300 io_demo(33657):     ->uct_iface_mp_obj_init[575]
 70303 io_demo(33657):      ->uct_ib_iface_recv_desc_init[575]
 70306 io_demo(33657):      <-uct_ib_iface_recv_desc_init[575]cost=2us 
 70307 io_demo(33657):     <-uct_iface_mp_obj_init[575]cost=7us 
 70309 io_demo(33657):     ->uct_iface_mp_obj_init[576]
 70311 io_demo(33657):      ->uct_ib_iface_recv_desc_init[576]
 70314 io_demo(33657):      <-uct_ib_iface_recv_desc_init[576]cost=2us 
 70315 io_demo(33657):     <-uct_iface_mp_obj_init[576]cost=6us 
 70317 io_demo(33657):     ->uct_iface_mp_obj_init[577]
 70319 io_demo(33657):      ->uct_ib_iface_recv_desc_init[577]
 70322 io_demo(33657):      <-uct_ib_iface_recv_desc_init[577]cost=2us 
 70323 io_demo(33657):     <-uct_iface_mp_obj_init[577]cost=6us 
 70325 io_demo(33657):     ->uct_iface_mp_obj_init[578]
 70328 io_demo(33657):      ->uct_ib_iface_recv_desc_init[578]
 70330 io_demo(33657):      <-uct_ib_iface_recv_desc_init[578]cost=2us 
 70332 io_demo(33657):     <-uct_iface_mp_obj_init[578]cost=7us 
 70333 io_demo(33657):     ->uct_iface_mp_obj_init[579]
 70336 io_demo(33657):      ->uct_ib_iface_recv_desc_init[579]
 70339 io_demo(33657):      <-uct_ib_iface_recv_desc_init[579]cost=2us 
 70340 io_demo(33657):     <-uct_iface_mp_obj_init[579]cost=6us 
 70341 io_demo(33657):     ->uct_iface_mp_obj_init[580]
 70344 io_demo(33657):      ->uct_ib_iface_recv_desc_init[580]
 70347 io_demo(33657):      <-uct_ib_iface_recv_desc_init[580]cost=3us 
 70348 io_demo(33657):     <-uct_iface_mp_obj_init[580]cost=6us 
 70349 io_demo(33657):     ->uct_iface_mp_obj_init[581]
 70352 io_demo(33657):      ->uct_ib_iface_recv_desc_init[581]
 70355 io_demo(33657):      <-uct_ib_iface_recv_desc_init[581]cost=2us 
 70356 io_demo(33657):     <-uct_iface_mp_obj_init[581]cost=6us 
 70358 io_demo(33657):     ->uct_iface_mp_obj_init[582]
 70360 io_demo(33657):      ->uct_ib_iface_recv_desc_init[582]
 70363 io_demo(33657):      <-uct_ib_iface_recv_desc_init[582]cost=2us 
 70364 io_demo(33657):     <-uct_iface_mp_obj_init[582]cost=6us 
 70366 io_demo(33657):     ->uct_iface_mp_obj_init[583]
 70368 io_demo(33657):      ->uct_ib_iface_recv_desc_init[583]
 70371 io_demo(33657):      <-uct_ib_iface_recv_desc_init[583]cost=2us 
 70372 io_demo(33657):     <-uct_iface_mp_obj_init[583]cost=6us 
 70374 io_demo(33657):     ->uct_iface_mp_obj_init[584]
 70377 io_demo(33657):      ->uct_ib_iface_recv_desc_init[584]
 70379 io_demo(33657):      <-uct_ib_iface_recv_desc_init[584]cost=2us 
 70381 io_demo(33657):     <-uct_iface_mp_obj_init[584]cost=6us 
 70382 io_demo(33657):     ->uct_iface_mp_obj_init[585]
 70385 io_demo(33657):      ->uct_ib_iface_recv_desc_init[585]
 70387 io_demo(33657):      <-uct_ib_iface_recv_desc_init[585]cost=2us 
 70389 io_demo(33657):     <-uct_iface_mp_obj_init[585]cost=6us 
 70390 io_demo(33657):     ->uct_iface_mp_obj_init[586]
 70393 io_demo(33657):      ->uct_ib_iface_recv_desc_init[586]
 70396 io_demo(33657):      <-uct_ib_iface_recv_desc_init[586]cost=2us 
 70397 io_demo(33657):     <-uct_iface_mp_obj_init[586]cost=6us 
 70398 io_demo(33657):     ->uct_iface_mp_obj_init[587]
 70401 io_demo(33657):      ->uct_ib_iface_recv_desc_init[587]
 70404 io_demo(33657):      <-uct_ib_iface_recv_desc_init[587]cost=2us 
 70405 io_demo(33657):     <-uct_iface_mp_obj_init[587]cost=6us 
 70407 io_demo(33657):     ->uct_iface_mp_obj_init[588]
 70409 io_demo(33657):      ->uct_ib_iface_recv_desc_init[588]
 70412 io_demo(33657):      <-uct_ib_iface_recv_desc_init[588]cost=2us 
 70413 io_demo(33657):     <-uct_iface_mp_obj_init[588]cost=6us 
 70415 io_demo(33657):     ->uct_iface_mp_obj_init[589]
 70417 io_demo(33657):      ->uct_ib_iface_recv_desc_init[589]
 70420 io_demo(33657):      <-uct_ib_iface_recv_desc_init[589]cost=2us 
 70422 io_demo(33657):     <-uct_iface_mp_obj_init[589]cost=6us 
 70423 io_demo(33657):     ->uct_iface_mp_obj_init[590]
 70426 io_demo(33657):      ->uct_ib_iface_recv_desc_init[590]
 70429 io_demo(33657):      <-uct_ib_iface_recv_desc_init[590]cost=2us 
 70430 io_demo(33657):     <-uct_iface_mp_obj_init[590]cost=6us 
 70432 io_demo(33657):     ->uct_iface_mp_obj_init[591]
 70434 io_demo(33657):      ->uct_ib_iface_recv_desc_init[591]
 70437 io_demo(33657):      <-uct_ib_iface_recv_desc_init[591]cost=2us 
 70439 io_demo(33657):     <-uct_iface_mp_obj_init[591]cost=6us 
 70440 io_demo(33657):     ->uct_iface_mp_obj_init[592]
 70443 io_demo(33657):      ->uct_ib_iface_recv_desc_init[592]
 70446 io_demo(33657):      <-uct_ib_iface_recv_desc_init[592]cost=2us 
 70447 io_demo(33657):     <-uct_iface_mp_obj_init[592]cost=6us 
 70449 io_demo(33657):     ->uct_iface_mp_obj_init[593]
 70451 io_demo(33657):      ->uct_ib_iface_recv_desc_init[593]
 70454 io_demo(33657):      <-uct_ib_iface_recv_desc_init[593]cost=2us 
 70455 io_demo(33657):     <-uct_iface_mp_obj_init[593]cost=6us 
 70457 io_demo(33657):     ->uct_iface_mp_obj_init[594]
 70459 io_demo(33657):      ->uct_ib_iface_recv_desc_init[594]
 70462 io_demo(33657):      <-uct_ib_iface_recv_desc_init[594]cost=2us 
 70463 io_demo(33657):     <-uct_iface_mp_obj_init[594]cost=6us 
 70465 io_demo(33657):     ->uct_iface_mp_obj_init[595]
 70467 io_demo(33657):      ->uct_ib_iface_recv_desc_init[595]
 70470 io_demo(33657):      <-uct_ib_iface_recv_desc_init[595]cost=2us 
 70472 io_demo(33657):     <-uct_iface_mp_obj_init[595]cost=6us 
 70473 io_demo(33657):     ->uct_iface_mp_obj_init[596]
 70476 io_demo(33657):      ->uct_ib_iface_recv_desc_init[596]
 70479 io_demo(33657):      <-uct_ib_iface_recv_desc_init[596]cost=2us 
 70480 io_demo(33657):     <-uct_iface_mp_obj_init[596]cost=7us 
 70481 io_demo(33657):     ->uct_iface_mp_obj_init[597]
 70484 io_demo(33657):      ->uct_ib_iface_recv_desc_init[597]
 70487 io_demo(33657):      <-uct_ib_iface_recv_desc_init[597]cost=2us 
 70488 io_demo(33657):     <-uct_iface_mp_obj_init[597]cost=6us 
 70489 io_demo(33657):     ->uct_iface_mp_obj_init[598]
 70492 io_demo(33657):      ->uct_ib_iface_recv_desc_init[598]
 70495 io_demo(33657):      <-uct_ib_iface_recv_desc_init[598]cost=2us 
 70496 io_demo(33657):     <-uct_iface_mp_obj_init[598]cost=6us 
 70498 io_demo(33657):     ->uct_iface_mp_obj_init[599]
 70500 io_demo(33657):      ->uct_ib_iface_recv_desc_init[599]
 70503 io_demo(33657):      <-uct_ib_iface_recv_desc_init[599]cost=2us 
 70504 io_demo(33657):     <-uct_iface_mp_obj_init[599]cost=6us 
 70506 io_demo(33657):     ->uct_iface_mp_obj_init[600]
 70508 io_demo(33657):      ->uct_ib_iface_recv_desc_init[600]
 70511 io_demo(33657):      <-uct_ib_iface_recv_desc_init[600]cost=2us 
 70512 io_demo(33657):     <-uct_iface_mp_obj_init[600]cost=6us 
 70514 io_demo(33657):     ->uct_iface_mp_obj_init[601]
 70517 io_demo(33657):      ->uct_ib_iface_recv_desc_init[601]
 70519 io_demo(33657):      <-uct_ib_iface_recv_desc_init[601]cost=2us 
 70521 io_demo(33657):     <-uct_iface_mp_obj_init[601]cost=6us 
 70522 io_demo(33657):     ->uct_iface_mp_obj_init[602]
 70525 io_demo(33657):      ->uct_ib_iface_recv_desc_init[602]
 70528 io_demo(33657):      <-uct_ib_iface_recv_desc_init[602]cost=2us 
 70529 io_demo(33657):     <-uct_iface_mp_obj_init[602]cost=6us 
 70530 io_demo(33657):     ->uct_iface_mp_obj_init[603]
 70533 io_demo(33657):      ->uct_ib_iface_recv_desc_init[603]
 70536 io_demo(33657):      <-uct_ib_iface_recv_desc_init[603]cost=3us 
 70537 io_demo(33657):     <-uct_iface_mp_obj_init[603]cost=6us 
 70538 io_demo(33657):     ->uct_iface_mp_obj_init[604]
 70541 io_demo(33657):      ->uct_ib_iface_recv_desc_init[604]
 70544 io_demo(33657):      <-uct_ib_iface_recv_desc_init[604]cost=2us 
 70545 io_demo(33657):     <-uct_iface_mp_obj_init[604]cost=6us 
 70547 io_demo(33657):     ->uct_iface_mp_obj_init[605]
 70549 io_demo(33657):      ->uct_ib_iface_recv_desc_init[605]
